substage_ID	substage_name
2400904	Cosmic Juggernaut Lv.5
2400905	Cosmic Juggernaut Lv.6
2400906	Cosmic Juggernaut Lv.7
2400907	Cosmic Juggernaut Lv.8
2400908	Cosmic Juggernaut Lv.9
2400909	Cosmic Juggernaut Lv.10
2400910	Cosmic Juggernaut Lv.11
2400911	Cosmic Juggernaut Lv.12
2400912	Cosmic Juggernaut Lv.13
2400913	Cosmic Juggernaut Lv.14
2400914	Cosmic Juggernaut Lv.15
2400915	Cosmic Juggernaut Lv.16
2400916	Cosmic Juggernaut Lv.17
2400917	Cosmic Juggernaut Lv.18
2400918	Cosmic Juggernaut Lv.19
2400919	Cosmic Juggernaut Lv.20
2401000	Cosmic Juggernaut Lv.21
2401001	Cosmic Juggernaut Lv.22
2401002	Cosmic Juggernaut Lv.23
2401003	Cosmic Juggernaut Lv.24
2401004	Cosmic Juggernaut Lv.25
2401005	Cosmic Juggernaut Lv.26
2401006	Cosmic Juggernaut Lv.27
2401007	Cosmic Juggernaut Lv.28
2401008	Cosmic Juggernaut Lv.29
2401009	Cosmic Juggernaut Lv.30
2401010	Cosmic Juggernaut Lv.31
2401011	Cosmic Juggernaut Lv.32
2401012	Cosmic Juggernaut Lv.33
2401013	Cosmic Juggernaut Lv.34
2401014	Cosmic Juggernaut Lv.35
2401015	Cosmic Juggernaut Lv.36
2401016	Cosmic Juggernaut Lv.37
2401017	Cosmic Juggernaut Lv.38
2401018	Cosmic Juggernaut Lv.39
2401019	Cosmic Juggernaut Lv.40
2401100	Cosmic Juggernaut Lv.41
2401101	Cosmic Juggernaut Lv.42
2401102	Cosmic Juggernaut Lv.43
2401103	Cosmic Juggernaut Lv.44
2401104	Cosmic Juggernaut Lv.45
2401105	Cosmic Juggernaut Lv.46
2401106	Cosmic Juggernaut Lv.47
2401107	Cosmic Juggernaut Lv.48
2401108	Cosmic Juggernaut Lv.49
2401109	Cosmic Juggernaut Lv.50
2401110	Cosmic Juggernaut Lv.51
2401111	Cosmic Juggernaut Lv.52
2401112	Cosmic Juggernaut Lv.53
2401113	Cosmic Juggernaut Lv.54
2401114	Cosmic Juggernaut Lv.55
2401115	Cosmic Juggernaut Lv.56
2401116	Cosmic Juggernaut Lv.57
2401117	Cosmic Juggernaut Lv.58
2401118	Cosmic Juggernaut Lv.59
2401119	Cosmic Juggernaut Lv.60
2401200	Year of the Ox  Lv.1
2401201	Year of the Ox Lv.2
2401202	Year of the Ox Lv.3
2401203	Year of the Ox Lv.4
2401204	Year of the Ox Lv.5
2401205	Year of the Ox Lv.6
2401206	Year of the Ox Lv.7
2401207	Year of the Ox Lv.8
2401208	Year of the Ox Lv.9
2401209	Year of the Ox Lv.10
2401300	Choco Chaos Lv.1
2401301	Choco Chaos Lv.2
2401302	Choco Chaos Lv.3
2401303	Choco Chaos Lv.4
2401304	Choco Chaos Lv.5
2401305	Choco Chaos Lv.6
2401306	Choco Chaos Lv.7
2401307	Choco Chaos Lv.8
2401308	Choco Chaos Lv.9
2401309	Choco Chaos Lv.10
2401310	Choco Chaos Lv.11
2401311	Choco Chaos Lv.12
2401312	Choco Chaos Lv.13
2401313	Choco Chaos Lv.14
2401314	Choco Chaos Lv.15
2401315	Choco Chaos Lv.16
2401316	Choco Chaos Lv.17
2401317	Choco Chaos Lv.18
2401318	Choco Chaos Lv.19
2401319	Choco Chaos Lv.20
2401400	Eggs of Chaos Lv. 1
2401401	Eggs of Chaos Lv. 2
2401402	Eggs of Chaos Lv. 3
2401403	Eggs of Chaos Lv. 4
2401404	Eggs of Chaos Lv. 5
2401405	Eggs of Chaos Lv. 6
2401406	Eggs of Chaos Lv. 7
2401407	Eggs of Chaos Lv. 8
2401408	Eggs of Chaos Lv. 9
2401409	Eggs of Chaos Lv. 10
2401410	Eggs of Chaos Lv. 11
2401411	Eggs of Chaos Lv. 12
2401412	Eggs of Chaos Lv. 13
2401413	Eggs of Chaos Lv. 14
2401414	Eggs of Chaos Lv. 15
2401415	Eggs of Chaos Lv. 16
2401416	Eggs of Chaos Lv. 17
2401417	Eggs of Chaos Lv. 18
2401418	Eggs of Chaos Lv. 19
2401419	Eggs of Chaos Lv. 20
2401500	Forbidden Lv.1
2401501	Forbidden Lv.2
2401502	Forbidden Lv.3
2401503	Forbidden Lv.4
2401504	Forbidden Lv.5
2401505	Forbidden Lv.6
2401506	Forbidden Lv.7
2401507	Forbidden Lv.8
2401508	Forbidden Lv.9
2401509	Forbidden Lv.10
2401600	Forbidden II Lv.11
2401601	Forbidden II Lv.12
2401602	Forbidden II Lv.13
2401603	Forbidden II Lv.14
2401604	Forbidden II Lv.15
2401605	Forbidden II Lv.16
2401606	Forbidden II Lv.17
2401607	Forbidden II Lv.18
2401608	Forbidden II Lv.19
2401609	Forbidden II Lv.MAX
2401700	Summer Lv.1
2401701	Summer Lv.2
2401702	Summer Lv.3
2401703	Summer Lv.4
2401704	Summer Lv.5
2401705	Summer Lv.6
2401706	Summer Lv.7
2401707	Summer Lv.8
2401708	Summer Lv.9
2401709	Summer Lv.10
2401800	Not Summer Lv.11
2401801	Not Summer Lv.12
2401802	Not Summer Lv.13
2401803	Not Summer Lv.14
2401804	Not Summer Lv.15
2401805	Not Summer Lv.16
2401806	Not Summer Lv.17
2401807	Not Summer Lv.18
2401808	Not Summer Lv.19
2401809	Not Summer Lv.MAX
2401900	Start of Summer
2401901	Sundown Chorus
2401902	Light Overflowing
2401903	Hidden Treehouse
2401904	Call to Dinner
2401905	Citronella Scent
2401906	Late Nite Special
2401907	Grip Your Net
2401908	Sea Floor Treasure
2401909	Bug Spray Mist
2401910	Schoolyard Dance
2401911	An Alluring Lady
2401912	Suntanned Boy
2401913	Music in the Distance
2401914	A Lost Friend
2401915	Waking at Noon
2401916	A Secret Cove
2401917	Hints of Autumn
2401918	Final Fireworks
2401919	Last-Minute Homework
2402000	Red Alert 1
2402001	Red Alert 2
2402002	Red Alert 3
2402003	Red Alert 4
2402004	Red Alert 5
2402005	Red Alert 6
2402006	Red Alert 7
2402007	Red Alert 8
2402008	Red Alert 9
2402009	Red Alert 10
2402010	Red Alert 11
2402011	Red Alert 12
2402012	Red Alert 13
2402013	Red Alert 14
2402014	Red Alert 15
2402015	Red Alert 16
2402016	Red Alert 17
2402017	Red Alert 18
2402018	Red Alert 19
2402019	Red Alert MAX
2402100	Houseguests Lv.1
2402101	Houseguests Lv.2
2402102	Houseguests Lv.3
2402103	Houseguests Lv.4
2402104	Houseguests Lv.5
2402105	Houseguests Lv.6
2402106	Houseguests Lv.7
2402107	Houseguests Lv.8
2402108	Houseguests Lv.9
2402109	Houseguests Lv.10
2402200	Strangers Lv.11
2402201	Strangers Lv.12
2402202	Strangers Lv.13
2402203	Strangers Lv.14
2402204	Strangers Lv.15
2402205	Strangers Lv.16
2402206	Strangers Lv.17
2402207	Strangers Lv.18
2402208	Strangers Lv.19
2402209	Strangers Lv.MAX
2402300	About Town Lv.1
2402301	About Town Lv.2
2402302	About Town Lv.3
2402303	About Town Lv.4
2402304	About Town Lv.5
2402305	About Town Lv.6
2402306	About Town Lv.7
2402307	About Town Lv.8
2402308	About Town Lv.9
2402309	About Town Lv.10
2402400	In the City Lv.11
2402401	In the City Lv.12
2402402	In the City Lv.13
2402403	In the City Lv.14
2402404	In the City Lv.15
2402405	In the City Lv.16
2402406	In the City Lv.17
2402407	In the City Lv.18
2402408	In the City Lv.19
2402409	In the City Lv.MAX
2402500	Sports Day Lv.1
2402501	Sports Day Lv.2
2402502	Sports Day Lv.3
2402503	Sports Day Lv.4
2402504	Sports Day Lv.5
2402505	Sports Day Lv.6
2402506	Sports Day Lv.7
2402507	Sports Day Lv.8
2402508	Sports Day Lv.9
2402509	Sports Day Lv.10
2402600	Sports Night Lv.11
2402601	Sports Night Lv.12
2402602	Sports Night Lv.13
2402603	Sports Night Lv.14
2402604	Sports Night Lv.15
2402605	Sports Night Lv.16
2402606	Sports Night Lv.17
2402607	Sports Night Lv.18
2402608	Sports Night Lv.19
2402609	Sports Night Lv.MAX
2402700	Rampage Lv1
2402701	Rampage Lv2
2402702	Rampage Lv3
2402703	Rampage Lv4
2402704	Rampage Lv5
2402705	Rampage Lv6
2402706	Rampage Lv7
2402707	Rampage Lv8
2402708	Rampage Lv9
2402709	Rampage Lv10
2402710	Rampage Lv11
2402711	Rampage Lv12
2402712	Rampage Lv13
2402713	Rampage Lv14
2402714	Rampage Lv15
2402715	Rampage Lv16
2402716	Rampage Lv17
2402717	Rampage Lv18
2402718	Rampage Lv19
2402719	Rampage Lv.MAX
2402800	Labour Lv.1
2402801	Labour Lv.2
2402802	Labour Lv.3
2402803	Labour Lv.4
2402804	Labour Lv.5
2402805	Labour Lv.6
2402806	Labour Lv.7
2402807	Labour Lv.8
2402808	Labour Lv.9
2402809	Labour Lv.10
2402900	Revolution Lv.11
2402901	Revolution Lv.12
2402902	Revolution Lv.13
2402903	Revolution Lv.14
2402904	Revolution Lv.15
2402905	Revolution Lv.16
2402906	Revolution Lv.17
2402907	Revolution Lv.18
2402908	Revolution Lv.19
2402909	Revolution Lv.MAX
2403000	Jingle Cat Lv.1
2403001	Jingle Cat Lv.2
2403002	Jingle Cat Lv.3
2403003	Jingle Cat Lv.4
2403004	Jingle Cat Lv.5
2403005	Jingle Cat Lv.6
2403006	Jingle Cat Lv.7
2403007	Jingle Cat Lv.8
2403008	Jingle Cat Lv.9
2403009	Jingle Cat Lv.10
2403100	In Space Lv.11
2403101	In Space Lv.12
2403102	In Space Lv.13
2403103	In Space Lv.14
2403104	In Space Lv.15
2403105	In Space Lv.16
2403106	In Space Lv.17
2403107	In Space Lv.18
2403108	In Space Lv.19
2403109	In Space Lv.MAX
2403200	New Year? Lv.1
2403201	New Year? Lv.2
2403202	New Year? Lv.3
2403203	New Year? Lv.4
2403204	New Year? Lv.5
2403205	New Year? Lv.6
2403206	New Year? Lv.7
2403207	New Year? Lv.8
2403208	New Year? Lv.9
2403209	New Year? Lv.10
2403300	Another Year Lv.11
2403301	Another Year Lv.12
2403302	Another Year Lv.13
2403303	Another Year Lv.14
2403304	Another Year Lv.15
2403305	Another Year Lv.16
2403306	Another Year Lv.17
2403307	Another Year Lv.18
2403308	Another Year Lv.19
2403309	Another Year Lv.MAX
2403400	On Mighty Wings Lv1
2403401	On Mighty Wings Lv2
2403402	On Mighty Wings Lv3
2403403	On Mighty Wings Lv4
2403404	On Mighty Wings Lv5
2403405	On Mighty Wings Lv6
2403406	On Mighty Wings Lv7
2403407	On Mighty Wings Lv8
2403408	On Mighty Wings Lv9
2403409	On Mighty Wings Lv10
2403410	On Mighty Wings Lv11
2403411	On Mighty Wings Lv12
2403412	On Mighty Wings Lv13
2403413	On Mighty Wings Lv14
2403414	On Mighty Wings Lv15
2403415	On Mighty Wings Lv16
2403416	On Mighty Wings Lv17
2403417	On Mighty Wings Lv18
2403418	On Mighty Wings Lv19
2403419	On Mighty Wings Lv.MAX
2403500	Cosmic Juggernaut Lv.1
2403501	Cosmic Juggernaut Lv.2
2403502	Cosmic Juggernaut Lv.3
2403503	Cosmic Juggernaut Lv.4
2403504	Cosmic Juggernaut Lv.5
2403505	Cosmic Juggernaut Lv.6
2403506	Cosmic Juggernaut Lv.7
2403507	Cosmic Juggernaut Lv.8
2403508	Cosmic Juggernaut Lv.9
2403509	Cosmic Juggernaut Lv.10
2403510	Cosmic Juggernaut Lv.11
2403511	Cosmic Juggernaut Lv.12
2403512	Cosmic Juggernaut Lv.13
2403513	Cosmic Juggernaut Lv.14
2403514	Cosmic Juggernaut Lv.15
2403515	Cosmic Juggernaut Lv.16
2403516	Cosmic Juggernaut Lv.17
2403517	Cosmic Juggernaut Lv.18
2403518	Cosmic Juggernaut Lv.19
2403519	Cosmic Juggernaut Lv.MAX
2403600	Year of the Tiger Lv.1
2403601	Year of the Tiger Lv.2
2403602	Year of the Tiger Lv.3
2403603	Year of the Tiger Lv.4
2403604	Year of the Tiger Lv.5
2403605	Year of the Tiger Lv.6
2403606	Year of the Tiger Lv.7
2403607	Year of the Tiger Lv.8
2403608	Year of the Tiger Lv.9
2403609	Year of the Tiger Lv.10
2403700	Blessing Lv.1
2403701	Blessing Lv.2
2403702	Blessing Lv.3
2403703	Blessing Lv.4
2403704	Blessing Lv.5
2403705	Blessing Lv.6
2403706	Blessing Lv.7
2403707	Blessing Lv.8
2403708	Blessing Lv.9
2403709	Blessing Lv.10
2403710	Blessing Lv.11
2403711	Blessing Lv.12
2403712	Blessing Lv.13
2403713	Blessing Lv.14
2403714	Blessing Lv.15
2403715	Blessing Lv.16
2403716	Blessing Lv.17
2403717	Blessing Lv.18
2403718	Blessing Lv.19
2403719	Blessing Lv.MAX
2403800	Wandering Lv.1
2403801	Wandering Lv.2
2403802	Wandering Lv.3
2403803	Wandering Lv.4
2403804	Wandering Lv.5
2403805	Wandering Lv.6
2403806	Wandering Lv.7
2403807	Wandering Lv.8
2403808	Wandering Lv.9
2403809	Wandering Lv.10
2403810	Wandering Lv.11
2403811	Wandering Lv.12
2403812	Wandering Lv.13
2403813	Wandering Lv.14
2403814	Wandering Lv.15
2403815	Wandering Lv.16
2403816	Wandering Lv.17
2403817	Wandering Lv.18
2403818	Wandering Lv.19
2403819	Wandering Lv.MAX
2403900	Happiness Lv.1
2403901	Happiness Lv.2
2403902	Happiness Lv.3
2403903	Happiness Lv.4
2403904	Happiness Lv.5
2403905	Happiness Lv.6
2403906	Happiness Lv.7
2403907	Happiness Lv.8
2403908	Happiness Lv.9
2403909	Happiness Lv.10
2404000	Confusion Lv.1
2404001	Confusion Lv.2
2404002	Confusion Lv.3
2404003	Confusion Lv.4
2404004	Confusion Lv.5
2404005	Confusion Lv.6
2404006	Confusion Lv.7
2404007	Confusion Lv.8
2404008	Confusion Lv.9
2404009	Confusion Lv.MAX
2404100	太陰暦のお正月らしい
2404101	大玉花火でド派手にお祝い
2404102	大音量の爆竹で魔除け
2404103	赤い袋でお年玉ねだり
2404104	挨拶回りは長寿祈願
2404105	アクロバティック獅子舞
2404106	逆さ福字の飾りで福を招く
2404107	赤提灯は超めでたい色
2404108	まんぷく年越し水餃子
2404109	帰省で全国大移動
2404200	Bloodthirsty Lv.1
2404201	Bloodthirsty Lv.2
2404202	Bloodthirsty Lv.3
2404203	Bloodthirsty Lv.4
2404204	Bloodthirsty Lv.5
2404205	Bloodthirsty Lv.6
2404206	Bloodthirsty Lv.7
2404207	Bloodthirsty Lv.8
2404208	Bloodthirsty Lv.9
2404209	Bloodthirsty Lv.MAX
2404300	Be Bare Lv.1
2404301	Be Bare Lv.2
2404302	Be Bare Lv.3
2404303	Be Bare Lv.4
2404304	Be Bare Lv.5
2404305	Be Bare Lv.6
2404306	Be Bare Lv.7
2404307	Be Bare Lv.8
2404308	Be Bare Lv.9
2404309	Be Bare Lv.10
2404400	Be Back Lv.11
2404401	Be Back Lv.12
2404402	Be Back Lv.13
2404403	Be Back Lv.14
2404404	Be Back Lv.15
2404405	Be Back Lv.16
2404406	Be Back Lv.17
2404407	Be Back Lv.18
2404408	Be Back Lv.19
2404409	Be Back Lv.MAX
2404500	Pity Gift Lv.1
2404501	Pity Gift Lv.2
2404502	Pity Gift Lv.3
2404503	Pity Gift Lv.4
2404504	Pity Gift Lv.5
2404505	Pity Gift Lv.6
2404506	Pity Gift Lv.7
2404507	Pity Gift Lv.8
2404508	Pity Gift Lv.9
2404509	Pity Gift Lv.10
2404510	Pity Gift Lv.11
2404511	Pity Gift Lv.12
2404512	Pity Gift Lv.13
2404513	Pity Gift Lv.14
2404514	Pity Gift Lv.15
2404515	Pity Gift Lv.16
2404516	Pity Gift Lv.17
2404517	Pity Gift Lv.18
2404518	Pity Gift Lv.19
2404519	Pity Gift Lv.MAX
2404600	Teacher!  Lv.1
2404601	Teacher!  Lv.2
2404602	Teacher!  Lv.3
2404603	Teacher!  Lv.4
2404604	Teacher!  Lv.5
2404605	Teacher!  Lv.6
2404606	Teacher!  Lv.7
2404607	Teacher!  Lv.8
2404608	Teacher!  Lv.9
2404609	Teacher!  Lv.10
2404700	Sensei!  Lv.11
2404701	Sensei!  Lv.12
2404702	Sensei!  Lv.13
2404703	Sensei!  Lv.14
2404704	Sensei!  Lv.15
2404705	Sensei!  Lv.16
2404706	Sensei!  Lv.17
2404707	Sensei!  Lv.18
2404708	Sensei!  Lv.19
2404709	Sensei!  Lv.MAX
2404800	Desk of Destiny
2404801	Seated Next to Your Crush
2404802	The Dropped Eraser
2404803	Sharing Textbooks
2404804	Copied Homework
2404805	Furtive Whispers
2404806	Classroom Daydream
2404807	Dodgeball Dodger
2404808	Race to the Cafeteria
2404809	Studying with Her
2404810	Reforming Comment
2404811	Unstudied Topics
2404812	Cheater Handsigns
2404813	Pop Quiz Pain
2404814	Barely Passing
2404815	Textbook Free
2404816	Cleaning with Her
2404817	Always on my Mind
2404818	Cram Session Failure
2404819	God Willing Grades
2404900	Grateful XP Lv.1
2404901	Grateful XP Lv.2
2404902	Grateful XP Lv.3
2404903	Grateful XP Lv.4
2404904	Grateful XP Lv.5
2404905	Grateful XP Lv.6
2404906	Grateful XP Lv.7
2404907	Grateful XP Lv.8
2404908	Grateful XP Lv.9
2404909	Grateful XP Lv.MAX
2405000	Sickness Lv.1
2405001	Sickness Lv.2
2405002	Sickness Lv.3
2405003	Sickness Lv.4
2405004	Sickness Lv.5
2405005	Sickness Lv.6
2405006	Sickness Lv.7
2405007	Sickness Lv.8
2405008	Sickness Lv.9
2405009	Sickness Lv.10
2405100	Again Lv.11
2405101	Again Lv.12
2405102	Again Lv.13
2405103	Again Lv.14
2405104	Again Lv.15
2405105	Again Lv.16
2405106	Again Lv.17
2405107	Again Lv.18
2405108	Again Lv.19
2405109	Again Lv.MAX
2405200	Haunted by the Groom
2405201	The Biting Priest
2405202	Transparent Attendant
2405203	A Drowned-Out Speech
2405204	Cursed Choir
2405205	Vegetarian Zombie
2405206	Self-Playing Organ
2405207	Poltergeist Gift Exchange
2405208	Holy Water from the Tap
2405209	Laid to Friendly Rest
2405300	Duel on the Prarie (Vanguard)
2405301	Duel on the Prarie (Elite)
2405302	Duel on the Prarie (Commander)
2405303	Duel at Sunset (Vanguard)
2405304	Duel at Sunset (Elite)
2405305	Duel at Sunset (Commander)
2405306	Duel Under the Stars (Vanguard)
2405307	Duel Under the Stars (Elite)
2405308	Duel Under the Stars (Commander)
2405309	Duel on the Dunes (Vanguard)
2405310	Duel on the Dunes (Elite)
2405311	Duel on the Dunes (Commander)
2405312	Duel at the Lava Fields (Vanguard)
2405313	Duel at the Lava Fields (Elite)
2405314	Duel at the Lava Fields (Commander)
2405315	Duel Under the Sea (Vanguard)
2405316	Duel Under the Sea (Elite)
2405317	Duel Under the Sea (Commander)
2405400	Rookie Quarterfinals
2405401	Rookie Semifinals
2405402	Rookie Finals
2405403	Beginner Quarterfinals
2405404	Beginner Semifinals
2405405	Beginner Finals
2405406	Adept Quarterfinals
2405407	Adept Semifinals
2405408	Adept Finals
2405409	Pro Quarterfinals
2405410	Pro Semifinals
2405411	Pro Finals
2405412	Expert Quarterfinals
2405413	Expert Semifinals
2405414	Expert Finals
2405415	Master Quarterfinals
2405416	Master Semifinals
2405417	Master Finals
2500000	Trench Warfare (Insane)
2500100	The Precipice (Insane)
2500200	Beastly Roost (Deadly)
2500300	An Hour's Training (Insane)
2500400	A Month's Training (Deadly)
2500500	A Year's Training (Deadly)
2500600	10 Meters Deep (Deadly)
2500700	Lake of Lava (Insane)
2500800	Monster's Nest (Deadly)
2500900	Cradle Shrine (Deadly)
2501000	Summit Shrine (Merciless)
2501100	Frontier Shrine (Merciless)
2501200	Cradle Shrine (Deadly)
2501300	Summit Shrine (Merciless)
2501400	Frontier Shrine (Merciless)
2501500	Cradle Shrine (Deadly)
2501600	Summit Shrine (Merciless)
2501700	Frontier Shrine (Merciless)
2501800	Cradle Shrine (Deadly)
2501900	Summit Shrine (Merciless)
2502000	Frontier Shrine (Merciless)
2502100	Cradle Shrine (Deadly)
2502200	Summit Shrine (Merciless)
2502300	Frontier Shrine (Merciless)
2502400	Cradle Shrine (Deadly)
2502500	Summit Shrine (Merciless)
2502600	Frontier Shrine (Merciless)
2502700	Cradle Shrine (Deadly)
2502800	Summit Shrine (Merciless)
2502900	Frontier Shrine (Merciless)
2503000	Afternoon Bug Hunt
2503100	Evening Bug Hunt
2503200	Midnight Bug Hunt
2503300	Cradle Wilderness (Deadly)
2503400	Summit Wilderness (Merciless)
2503500	Frontier Wilderness (Merciless)
2503600	036-00
2503700	037-00
2503800	038-00
2503900	039-00
2504000	040-00
2504100	041-00
2504200	042-00
2504300	043-00
2504400	044-00
2504500	045-00
2504600	046-00
2504700	047-00
2504800	048-00
2504900	049-00
2505000	050-00
2505100	Afternoon Bug Hunt
2505200	Afternoon Bug Hunt
2505300	Afternoon Bug Hunt
2505400	Evening Bug Hunt
2505500	Evening Bug Hunt
2505600	Evening Bug Hunt
2505700	Midnight Bug Hunt
2505800	Midnight Bug Hunt
2505900	Midnight Bug Hunt
2506000	Purple Stone Forest 1
2506001	Red Stone Forest 1
2506100	Purple Stone Forest 2
2506101	Red Stone Forest 2
2506102	Blue Stone Desert 2
2506103	Green Stone Desert 2
2506200	Purple Stone Forest 3
2506201	Blue Stone Desert 3
2506202	Green Stone Desert 3
2506203	Red Stone Forest 3
2506204	Yellow Stone Volcano 3
2700000	Land of Dreams Lv1
2700001	Land of Dreams Lv2
2700002	Land of Dreams Lv3
2700003	Land of Dreams Lv4
2700004	Land of Dreams Lv5
2700005	Land of Dreams Lv6
2700006	Land of Dreams Lv7
2700007	Land of Dreams Lv8
2700008	Land of Dreams Lv9
2700009	Land of Dreams Lv10
2700010	Land of Dreams Lv11
2700011	Land of Dreams Lv12
2700012	Land of Dreams Lv13
2700013	Land of Dreams Lv14
2700014	Land of Dreams Lv15
2700015	Land of Dreams Lv16
2700016	Land of Dreams Lv17
2700017	Land of Dreams Lv18
2700018	Land of Dreams Lv19
2700019	Land of Dreams Lv20
2700100	①読まない作り方
2700101	②お湯張り線探し
2700102	③小袋出さずにお湯投入
2700103	④足りないお湯
2700104	⑤うっかりかやく忘れ
2700105	⑥温め逃したソース
2700106	⑦勝手に開くフタ
2700107	⑧何分たったっけ？
2700108	⑨流しがべこっ
2700109	⑩シンクへ放たれる麺
2700110	⑪フタ裏にかやく
2700111	⑫失踪!青のり袋
2700112	⑬貰い忘れた割りばし
2700113	⑭混ぜる手にこもる力
2700114	⑮沈みゆくかやく
2700115	⑯むせる一口目
2700116	⑰曇るメガネ
2700117	⑱笑顔に光る青のり
2700118	⑲手に残るにおい
2700119	⑳ごちそうさま！
2700200	Nether Reaches Lv.1
2700201	Nether Reaches Lv.2
2700202	Nether Reaches Lv.3
2700203	Nether Reaches Lv.4
2700204	Nether Reaches Lv.5
2700205	Nether Reaches Lv.6
2700206	Nether Reaches Lv.7
2700207	Nether Reaches Lv.8
2700208	Nether Reaches Lv.9
2700209	Nether Reaches Lv.10
2700210	Nether Reaches Lv.11
2700211	Nether Reaches Lv.12
2700212	Nether Reaches Lv.13
2700213	Nether Reaches Lv.14
2700214	Nether Reaches Lv.15
2700215	Nether Reaches Lv.16
2700216	Nether Reaches Lv.17
2700217	Nether Reaches Lv.18
2700218	Nether Reaches Lv.19
2700219	Nether Reaches Lv.20
2700300	Heaven's Gate Lv.1
2700301	Heaven's Gate Lv.2
2700302	Heaven's Gate Lv.3
2700303	Heaven's Gate Lv.4
2700304	Heaven's Gate Lv.5
2700305	Heaven's Gate Lv.6
2700306	Heaven's Gate Lv.7
2700307	Heaven's Gate Lv.8
2700308	Heaven's Gate Lv.9
2700309	Heaven's Gate Lv.10
2700310	Heaven's Gate Lv.11
2700311	Heaven's Gate Lv.12
2700312	Heaven's Gate Lv.13
2700313	Heaven's Gate Lv.14
2700314	Heaven's Gate Lv.15
2700315	Heaven's Gate Lv.16
2700316	Heaven's Gate Lv.17
2700317	Heaven's Gate Lv.18
2700318	Heaven's Gate Lv.19
2700319	Heaven's Gate Lv.20
2700400	Healer & Co. Lv.1
2700401	Healer & Co. Lv.2
2700402	Healer & Co. Lv.3
2700403	Healer & Co. Lv.4
2700404	Healer & Co. Lv.5
2700405	Healer & Co. Lv.6
2700406	Healer & Co. Lv.7
2700407	Healer & Co. Lv.8
2700408	Healer & Co. Lv.9
2700409	Healer & Co. Lv.10
2700410	Healer & Co. Lv.11
2700411	Healer & Co. Lv.12
2700412	Healer & Co. Lv.13
2700413	Healer & Co. Lv.14
2700414	Healer & Co. Lv.15
2700415	Healer & Co. Lv.16
2700416	Healer & Co. Lv.17
2700417	Healer & Co. Lv.18
2700418	Healer & Co. Lv.19
2700419	Healer & Co. Lv.20
2700500	1st Song
2700501	2nd Song
2700502	3rd Song
2700503	4th Song
2700504	5th Song
2700505	6th Song
2700506	7th Song
2700507	8th Song
2700508	9th Song
2700509	10th Song
2700510	11th Song
2700511	12th Song
2700512	13th Song
2700513	14th Song
2700514	15th Song
2700515	16th Song
2700516	17th Song
2700517	18th Song
2700518	19th Song
2700519	Last Song
2700600	006-00
2700601	006-01
2700602	006-02
2700603	006-03
2700604	006-04
2700605	006-05
2700606	006-06
2700607	006-07
2700608	006-08
2700609	006-09
2700610	006-10
2700611	006-11
2700612	006-12
2700613	006-13
2700614	006-14
2700615	006-15
2700616	006-16
2700617	006-17
2700618	006-18
2700619	006-19
2700700	WARNING Lv.1
2700701	WARNING Lv.2
2700702	WARNING Lv.3
2700703	WARNING Lv.4
2700704	WARNING Lv.5
2700705	WARNING Lv.6
2700706	WARNING Lv.7
2700707	WARNING Lv.8
2700708	WARNING Lv.9
2700709	WARNING Lv.10
2700710	WARNING Lv.11
2700711	WARNING Lv.12
2700712	WARNING Lv.13
2700713	WARNING Lv.14
2700714	WARNING Lv.15
2700715	WARNING Lv.16
2700716	WARNING Lv.17
2700717	WARNING Lv.18
2700718	WARNING Lv.19
2700719	WARNING Lv.20
2700800	Showdown! : Part 1
2700801	Showdown! : Part 2
2700802	Showdown! : Part 3
2700803	Showdown! : Part 4
2700804	Showdown! : Part 5
2700805	Showdown! : Part 6
2700806	Showdown! : Part 7
2700807	Showdown! : Part 8
2700808	Showdown! : Part 9
2700809	Showdown! : Part 10
2700810	Showdown! : Part 11
2700811	Showdown! : Part 12
2700812	Showdown! : Part 13
2700813	Showdown! : Part 14
2700814	Showdown! : Part 15
2700815	Showdown! : Part 16
2700816	Showdown! : Part 17
2700817	Showdown! : Part 18
2700818	Showdown! : Part 19
2700819	Showdown! : Part 20
2700900	Stagebuilding Witch: Cycle 1
2700901	Stagebuilding Witch: Cycle 2
2700902	Stagebuilding Witch: Cycle 3
2700903	Stagebuilding Witch: Cycle 4
2700904	Stagebuilding Witch: Cycle 5
2700905	Stagebuilding Witch: Cycle 6
2700906	Stagebuilding Witch: Cycle 7
2700907	Stagebuilding Witch: Cycle 8
2700908	Stagebuilding Witch: Cycle 9
2700909	Stagebuilding Witch: Cycle XX
2701000	出馬表チェックは入念に
2701001	天気には人一倍敏感
2701002	競馬新聞とにらめっこ
2701003	一度は当てたい万馬券
2701004	パドックで馬の調子を熟考
2701005	血統の知識は一級品
2701006	ラッキーナンバー頼み
2701007	オッズに踊らされる
2701008	財布はなぜか小銭だけ
2701009	迫る馬券発売の締切
2701010	追いつけ追い越せ引っこ抜け
2701011	逃げ馬たちの逆噴射
2701012	大番狂わせの大波乱
2701013	最後尾から驚異的な末脚
2701014	最後はスタミナ勝負
2701015	ハナ差で決着の超接戦
2701016	ハラハラ写真判定
2701017	買った馬券を三度見
2701018	まさかの同着に大興奮
2701019	来週もまた観ます
2701100	攻城戦 Lv.1
2701101	攻城戦 Lv.2
2701102	攻城戦 Lv.3
2701103	攻城戦 Lv.4
2701104	攻城戦 Lv.5
